"""""@KieraKaShanna: I Can Go Tew Watevaa School iWant Teww Lil Bitches""""RFT","2"
"RT @bitchprblems: dont respond with haha"""" or lol"""" if you're texting me because i will have no idea how to keep the convo going and hate ","1"
"@lanadelreywhore: Cant wait for Lea Michele to die &lt;3 you're a bitch and I hate you","3"
"RT @HxCJason: Bitches be thinking not giving a fuck about school and being dumb is cute.","2"
"""""@Shavonnieeeee__: I really hate these dusty bird ass bitches in buffalo !""""","2"
"I hate Joe ass bitches","3"
"RT @Shavonnieeeee__: I really hate these dusty bird ass bitches in buffalo !","2"
"@ExquisiteBri: I hate when ppl say if u dress cute for school your tryin to impress someone. Like no bitch, maybe I jus like to look cute.","2"
"RT @sylveettee: WHEN THEY JUDGE YOU OR HATE WITHOUT KNOWING YOU, BITCHES GET A LIFE I'M A NICE PERSON OK","2"
"y yu near hoe bitches then?? RT @Lust4Latte I hate when hoe bitches try to kiss me","3"
"RT @Biancaaa_H: Everyday its a bitch saying one of the following : I dnt fck wit bitches, I hate ppl, bitches fake, I have haters, sneaky b","2"
"RT @FunnyOrTruth: I hate when a slim bitch say she's fat.","2"
"Once you hate someone, everything they do becomes offensive, """"Look at that bitch breathing the air like she own's it""""..","2"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"I hate when I see bitches steal other bitches names on Twitter ","2"
"I hate wen I cut an apple into slices sit down &amp; some1 asks """"Can I have 1?"""" (NO BITCH! I just stood in there for 2 min cutting this shit!!)","2"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"I hate when I have nightmares of some psychotic bitch killing people &amp; then meet the same person in real life 3 months later","1"
"RT @IThinkImTspoon: i hate a liara cheater and a sneaky ass bitch ","2"
"Student loans are a bitch","1"
"First day of school... Lets tackle this bitch called """"today"""" ","1"
"School only slap for the first 3weeks watch this bitch clear out after them refund checks issued out ","2"
"Hate bitches that follow to unfollow then follow again ","2"
"Now I hate moraine even more for trying to make me pay more. Bitches I got youuuu #caught","2"
"RT @FunnyOrTruth: I hate when a slim bitch say she's fat.","2"
"Aw its my little babys first day of school , wonder how this bitch doing ","2"
"@LetsQuoteComedy: I hate when people text me hours later, trying to continue the conversation. Bitch, the feeling is gone so true!!","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"@matheww__ you came to school bitch ?","2"
"@RealTravisC: I hate when 18 19 and 20 year olds think they're so old. Like wtf shut up bitch shut up youngin.","2"
"RT @9thWonderMusic: Niggas KILL me wanting """"real music"""" to be heard, but bitch when that """"real music"""" is promoted just like the shit you ha","3"
"RT @AboySosa: """"@KieraKaShanna: I Can Go Tew Watevaa School iWant Teww Lil Bitches""""RFT","2"
"Twerking isn't even cute, imo.  I feel like after high school all you bitches should be past that stage.","2"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"RT @xoxoKey__: I ain't got beef with nobody, but the way these bitches hate me you a think its with everybody!!","2"
"I just hate the bitches who blow me kisses in their IG videos/pics &amp; don't txt back.","2"
"I hate when ppl , well professors, read of the gaht damn projector, like, bitch i can read","2"
"Bitches hate getting cheated on but love being the bitch that he's cheating w... Insecurity logic ","2"
"Bitches still wearing heels to school? omgggg go home!","2"
"RT @ARIVNV: I hate ppl like Draya, always down talking the next. Humble yourself lil bitch.","2"
"@YoBitchFavAmigo still not close to me. Why you ain't at school?","1"
"I'm ready for school I'm just not ready for bitches","2"
"I Hate Fat Bitches DAMN. Get Yo Oversized Ass Away From Me RS","3"
"i HATE when yo main bitches get to actin funny  .","2"
"RT @11gilbert11: What happen to the good ol' days where you dropped out of high school, knock a bitch up, and start a rap career?#41yearol","1"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"Second day of school and I've already walked out of a class. Stupid bitch","2"
"@Mike_Vogel Can you please get rid of Maxine? I hate that bitch lol #TeamVogel","3"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"y'all ion go to school bc bitch ass legacy won't let me unenroll. @LegacyHS","2"
"@MoncheleBitches I don't know if is she or he.. like seriously.. I never know what to say. I don't hate her/him but I don't like the story.","1"
"RT @sifuentesabel13: @rafael_2324: Had bitches breaking there neck at school ! Lolchill out killa","2"
"Hi  No. I hate that. It's not even a question! Bitches, add me on snapchat?!?! Ariessss http://t.co/zgG7Cb7sB2","2"
"Ugh i hate being on a diet but its the right thing to do beuti is pain son of a bitch guese ill go roll my blunt and eat carrots.....","2"
"Ion play like games , bitch I hate school because of recess.","2"
"Bitches Hate Me ","2"
"I swear i hate these bitches","3"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"RT @_LitNdLost: i HATE when yo main bitches get to actin funny  .","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"@SS_PRHYME: @RealTravisC: I hate when 18 19 and 20 year olds think they're so old. Like wtf shut up bitch shut up youngin. ok","2"
"@birdalird no home school bitch lmao jk yes","2"
"Do I have anyone I hate!?? Na its a couple of Bitches I don't like but I don't Hate Anyone... That's a Sin!","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"I hate when a slim bitch say she's fat.""""","2"
"RMFT!!!! """"@JetIsRoyalty: I hate when I see or hear people asking someone """"who did you hair?"""" .. Bitch you don't know them .""""","2"
"Don't knock me off my high horse, what I do is my choice, I'm high as the school board, bitch look up at my points","2"
"RT @_sammielovee: I hate when dumb bitches just stop randomly in the hallway like MOOOOOOOOVE BIIIIITCH !!","3"
"Important meeting today. Time to break out a low cut shirt &amp; fitted attire . I'll use what I got to get what I want. Don't hate bitches!","2"
"Because of school I'm going to miss #PLLmarathon why!!!!! @ABCFpll @xoxoAbitches","1"
"#IHateWhen I see somebody from High School and they try to speak, like if I didn't fuck wit you then what make you think I fuck wit you now","2"
"I hate how my hair looks fucked-up at school, but then at home it's perfect..asdfghjkl;","2"
"RT @Alyssa_Foxyyy: I cannot fucking stand this school","2"
"RT @BB_Updates: Amanda- I'm pissed off that I look like the bully when this bitch ass, Joker faced, motherfucker walks around like she's Qu","3"
"I was excited abt school for 2 semesters... After that...  Definitely fuck this school shit.","2"
"Seriously tho fuck school can't wait till it's over.","2"
"Fuck school","2"
"RT @Im_Laina: I don't wanna go to school tomorrow , fuck all yall ","2"
"@emma_jeacock @ChrisBirchall_ @JasmineHallx @MikeMarsh_ 21 fuck me should u not be at school??","2"
"Fuck high school! I graduated ","2"
"Lolol y'all motherfuckers gotta go to school tomorrow &amp; I don't. You know why? BECAUSE IM PART TIME BITCH (:","2"
"I officially put my schedule in, &amp; being that I changed my schedule for school, my manager won't even take 2 looks at me. Zero fucks given","2"
"RT @Naa_Bro: School need to be over al fucking ready","2"
"Fuck mr ughra or ms sung Imma take math in night school","2"
"Still in I don't give a fuck mode .. N school is next week","2"
"Ahh fuck this school day is was shit -_-","2"
"Just sunk in that I'm not gonna be seeing Tom everyday in school from now on...fuck!","2"
"Lmaooo whole school full of fly guys @_BlowDinero: was is fucking National Air Force 1 day at berry or some shit? Lmfao","1"
"My school is so fucking dumb there's 40 buses in the afternoon all parked in random spots and they didn't have the route numbers","2"
"Of course I'd get in trouble the first day of school for saying """"fuck"""" 5 times in one sentence","1"
"finally out of school thank fucking god ","2"
"Fuck school. I wanna be a dopeboy.!","2"
"my brother just gave me a heart to heart brother to sister deep conversation about high school dang high school is fucked up","2"
"I love how I connect to school wifi once and they try to fucking hack my twitter","1"
"School I hate u I got up at 6 am SIX FUCKING AM","2"
"Fuck your welding school","2"
"RT @seantiii: Lmaooo whole school full of fly guys @_BlowDinero: was is fucking National Air Force 1 day at berry or some shit? Lmfao","2"
"my stomach was so fucked up at school.","1"
"my sleep schedule is literally so fucked for school","2"
"Our HIGH school turned into a fuckin MIDDLE school with that new principal.. wtf.","2"
"Fuck school lol I'm so tired","1"
"FUCK SCHOOL I COULDN'T SPAM BEAU BECAUSE WE WERE DOIN A PLAY IN ENGLISH FUCK FUCK FUCK @BrooksBeau PLEASE FOLLOW ME IF U C THIS","2"
"While I was in school, @TaraLynnJames was doing whatever the fuck she wanted to do....","2"
"RT @DSH49: Fuck school today. I'm tired.","2"
"Great all these kids out of school shit keep em till 4 u fucks","2"
"I ever catch you an your fat ass daughter outside of school I'll kill you and your whole family fucking try me","3"
"RT @paiggeee28: Fuck high school","1"
"RT @_Robynmoore: Na but why is kylies baby on corrie came out like its ready for primary school already, da fuckkk","1"
"if i keep in touch with you while I'm at school you must be pretty fucking special to me","1"
"RT @drylifee: I fuckin hate school","2"
"@ParishRory @Sh4niqua pfffft hah no way she's a fucking bully. I'm actually scared of her.","2"
"I have 3 fucking people in driving school","2"
"@co_existing fuck school. High tuition prices are just a way to try to keep our generation in check by owing the government money forever.","2"
"RT @abrubz: Fuck school.","2"
"I no everyone says summer flys but holy fuck I literally blinked and we are going back to school","1"
"My phones battery fucking DRAINS so fast, in school. Omg. ","2"
"""""@GXLDEN_LXRD: Ima be trapping next Tuesday fuck school"""" its only right","2"
"@jewlehh nope, I look fucking short n stumpy omfg I hate them!!! Getting my nan to take it up lol ewwwww haha ","1"
"If it rains and its humid as fuck first day of school ima be pissed as fuck..","2"
"RT @mdizzle96: If you ride your bike in road like you're a car I fucking hate you","2"
"RT @YUNGDEEN666: FUCK SCHOOL DAYUM","2"
"RT @YUNGDEEN666: FUCK SCHOOL DAYUM","2"
"Fuck it's actually quite warm, hate the points I come out of work then realise I gotta go back in until 9","1"
"""""@WhatUpDoeeee: Exactly why I hate having my hair straight to school, fuck this I'm gonna come with my curly hair tomorrow.""""Same Here !","2"
"I hate when mobile mode is disabled on YouTube.. Like what the fuck","1"
"RT @WhatUpDoeeee: Exactly why I hate having my hair straight to school, fuck this I'm gonna come with my curly hair tomorrow.","2"
"RT @saraaaaa_97: I dread going to 4th period. I fucking hate world lit ","1"
"FUCK SCHOOL! KILL PEOPLE, BURN SHIT, FUCK SCHOOL.","3"
"like i love learning spanish at school and french in primary and only reason i didn't enjoy german because the fucking teacher made no sense","2"
"@Dom_Piccolino I didn't do anything i was passing by it... FUCK YOUR SCHOOL lmao","2"
"fucking school shits. ","2"
"I HATE INDY MET , THEY SENT US HOME FOR NO FUCKING REASON !!","2"
"RT @GriffMiles7: I can't fucking wait for high school soccer","1"
"RT @ThePlaygroundd: """"@GXLDEN_LXRD: Ima be trapping next Tuesday fuck school"""" its only right","2"
"RT @YUNGDEEN666: FUCK SCHOOL DAYUM","2"
"I hate this fucking house","2"
"I hate Flamini, don't care if he's a decent he can fuck off. Cunt.","2"
"Fuck School!","2"
"He really hate that  momma helps me smh . . thats my fuckn momma though df","2"
"Ah, fuck first day of school tomorrow. Fuck my life.","2"
"We still benching and my arms are fucked. I hate being weak","1"
"Houston a whole lot better with these lil fucks back in school","2"
"fuck twitter. fuck people. i hate this shit","3"
"RT @sv14g: I hate people that constantly have their headphones in like stop be fucking normal","2"
"RT @tcaoo: If it rains and its humid as fuck first day of school ima be pissed as fuck..","2"
"RT @JavoJ_: """"@WhatUpDoeeee: Exactly why I hate having my hair straight to school, fuck this I'm gonna come with my curly hair tomorrow.""""Sam","1"
"RT @YUNGDEEN666: FUCK SCHOOL DAYUM","2"
"RT @cheekyburrito: Fuck exams, fuck school.","2"
"everyone complaining about high school. try being in your third year of college. time fucking flies, cherish it.","2"
"RT @YUNGDEEN666: FUCK SCHOOL DAYUM","2"
"This school has me acting brand fucking new. Asking info tables every class change..","2"
"fuck school.","2"
"RT @Julie_StJean: Fuck WHS for not doing shit right so I could be a normal highschool student","2"
"The fact that school starts in a DAY....fuck you people, fuck you society, fuck you government, fuck you mom and dad","3"
"@angelinaschnauf: @Toniixxoo FUCK SCHOOL!!! http://t.co/PAj8x9gcJE crazy girl !","2"
"People think it's so funny when the work 'fuck' in used in school","1"
"@RileyDowdy going to school making money fucking bitches. Ya know the norm","2"
"RT @lizilieder: If one teacher doesn't know all the subjects in school, how do they expect us [students] to know all the subjects??? #fuck","2"
"Bouta just say fuck school &amp; do some other shit yo","2"
"RT @Blackk_chinaa:  """"@_LoveMeBetter_: How its the 2 week of school and bitches hair fucked up.""""","2"
"RT @RichyMarciano: are you mad? Upset? Is it a feeling you have you hate me? If so sign here and wait in line for my fuck to give..","2"
"I don't fucks with school if I'm even slightly sick. That's just asking to get more germs to get more sick. NAW NIGGA","3"
"RT @me__alyssa: FUCK the high school seriously fuck it I'm so done with school and I'm ready to drop out FUCK IT","3"
"RT @3_TwentyFifth: Carman pissing me off, fuck ass school!","2"
"just might go to school tomrrow high as fuck .","2"
"@macccyxo: Fucking hate visors @_LilMissPri likes them ","1"
"fuck I hate crc and I only been here 2 days","2"
"RT @YUNGDEEN666: FUCK SCHOOL DAYUM","2"
"I fucking hate having English in the morning .","2"
"Hate fucking projects ","2"
"RT @BurtReynolds: i'm doing what the fuck i want so you can hate me all the fuck you want.","2"
"RT @Fuck_Ram70: @KelseySada: I love math so I hope I can do well in pre-cal next class ","1"
"Luke: so Carmela you start school Wednesday?Me: yeah so what?Everyone: yes we won't have to see her anymore.FUCK YOU GUYS!","3"
"Fuck you student finance.","2"
"""""@Baylea_Polito: @Virtue_2iLL_515 is definitely a fucking flamer.. who I hate."""" truuu","2"
"I fucking hate group projects","2"
"RT @YUNGDEEN666: FUCK SCHOOL DAYUM","2"
"RT @tuck78bo: I fucking hate time wasting people wot a fucking dick splat cunt!!","3"
"@SINERmane i fucking HATE school if this shit dont work we all have to dedicate our lives to rap.","2"
"I wake up too uu leavin&lt; &lt; iFUCKIN. HATE THA SHIT!","2"
"Me in the weekend: Finally weekend. I want to rest, after school.Parents: Why are you fucking lazy! Go and do something! -.-","2"
"I hate stripes but robin thicke is the only person able to pull them off in a full suit he's fit as fuck","1"
"This is the first summer that my sleeping pattern won't be fucked when I go back to school,I've woken up early every single day","1"
"I hate the freshman that schedule classes with their friends &amp; never SHUT THE FUCK UP","2"
"ahhahha i fucking dropped out of school! SHIIIT","2"
"Fuck school. Fuck Von. Fuckkkkk","2"
"Y'all worrying bout who cute dat fucking school work cute get to it.","2"
"hate the fucking law .","2"
"RT @SPENJAMINFLOCKA: hate when im high and i feel like every motherfucker knows im high and they won't stop staring at me.","2"
"The end of Cold War is like the start of my dooms days la fuck. I hate history","2"
"RT @georgia_malone: Aw lads my school shoes squeak like fuckkk","1"
"People who don't fuck wit u like that hate to see ya tweets get retweeted onto their tl","2"
"RT @_CleeChey: @xoxoTyzz they making me take unnecessary fucking classes , im about to drop my classes and just goto school next year!!","2"
"Fuck school this week lol","2"
"I fucking hate Greg. Die plz.","2"
"Fucking hate Lil Kim","2"
"RT @FuckingStrips: School.. - http://t.co/nkID3gZjMI","1"
"School be draining me the fuck out","1"
"Fuck your road work, I got school.","2"
"Today is going by sooooo fucking slow. Ya know I don't know who gets first day of school jitters more the kids or you?","1"
"Fuck school lol","2"
"RT @JaneeeySays: I hate the way you talk to her. Shut the fuck up","2"
"RT @HoesCUM_iGo: Y'all worrying bout who cute dat fucking school work cute get to it.","1"
"I hate having to eat 6 times a day.. Fuck it ill just drink protein shakes and water until November 3rd ","2"
"I hate hearing the fucking bullshit. #fuckyou","3"
"Fucking shit school starts tomorrow.","2"
"Don't you hate when your family is nosey as fuck","2"
"I really fucking hate people who think they're better than everyone else, ew.","2"
"RT @PeteKopite: 3 games into the season and more Internationals. I fuckin hate internationals.","2"
"No school till 2! Fuck yeah!","1"
"All you fuckers still in high school enjoy it while you can!","1"
"That actually hurted me to say that.. i never hoped the moment would come that i would let the haters hate because i have no fucking words..","1"
"Hate when this fucker gets up &amp; leaves me here alone ","2"
"@RealFuckChong: Didn't think I'd bum it to school first quarter... oh well. bro I'm gonna be doin the same thing tomorrow","1"
"RT @HoesCUM_iGo: Y'all worrying bout who cute dat fucking school work cute get to it.","1"
"Doing what the fuck I want, hate me all the fuck you want","2"
"I hate when guys say I'm not sure about my sexuality. Who the fuck are you.","2"
"My school is fuckin stupid man. Can't wait to graduate! ","2"
"Full time student and working 6 days a week, you can get the fuck off my back parkway north. I got bigger fish to fry.","2"
"RT @autocorrects: I hate being tickled, I do not think it is cute, I do not find it funny, I will kick you in the fucking face.","2"
"FUCK YOU TO THE LAST ANON I FUCKING HATE YOU FOR GIVING HER THAT IDEA WHAT CO...  Wait what im confused now -Jul x http://t.co/L9ozhxEl0j","2"
"how the fuck have people not started school yet","1"
"Hate post-nice, hey? @vehicular1 man, kill yourself you fucking douchebag, you have no idea what you're talking about, you retarded prick!","3"
"RT @JustSNACKS: ''...saying fuck you, I miss you, or I hate you so much / cause girls only say I hate you to the guys that they love''","1"
"My school life has been fucking amazing ","1"
"RT @RollMeOneCuntt: @superflyyy2 I'm beating you the fuck upppppp nigga making me wait &amp; I hate it","3"
"RT @Sidistic_: I fucking hate paki girls with their dolly shoes and long cardigans.","2"
"RT @BmxJared: School is fucking gay as dicks in my ass","3"
"Hey fuckers @mallory_rich @makenna_richx3 @jessicabaruffi how's school ","1"
"Fuck school changing everything","1"
"RT @Tc_Dubbz14: Fuck school tomorrow","2"
"RT @HornyFacts: Girls on Periods: I'm fine. I hate you. I love you. I want ice cream. Come here. Get away. You're cute. Fuck off. Fuck that","1"
"fucking hate people sometimes,cunts,sorry for the bad language","2"
"Wake up school basketball work hw then sleep thats my fucking day","2"
"Well I'm absolutely fucked for art when we go back to school","2"
"Fuck school I'm gettin guap. . . http://t.co/waHmFD7MhO","2"
"HONESTLY GIRL FROM MY AREA SHUT THE FUCK UP YOUR NOT EVEN A STAN GO FUCKING DIE I HATE YOU UGLY BITCH","3"
"Why does LA hate #cyclists? Because they obey zero fucking traffic rules.","2"
"@iSkeetd_onYaBm @aFuckingMidget_ same , trying to get back in school ..","1"
"Its all about timing.....I must say my timing fucked up.....ever had the right one at the wrong time? I swear I hate that shit!!!!","2"
"@YUNGDEEN666: FUCK SCHOOL DAYUM","2"
"In Theron school #fuckschool http://t.co/B2FLQMowZV","2"
"I fucking hate this guy... :'( http://t.co/G55PsAUnab","3"
"First day of school today. Nervous as fuck.","1"
"The same people saying they want school to start gonna be the same people saying fuck school in the first two weeks.","1"
"RT @makeamoviehoe_: niccas that hate shower sex fuckn bitches that wont let them get they hair wet .","3"
"RT @joshuaryan_88: My school is fuckin stupid man. Can't wait to graduate! ","2"
"@_Shanea__ pause 8 ?!! Fuck we starting school early ctfuup","2"
"@gomezjustins: I ONLY GO TO SCHOOL FOR FOUR HOURS WASSSSUPPP fuck off","2"
"School is full of crappy fucks.","2"
"lmaooooo I was just saying this """"@d_ross1N9: People who don't fuck wit u like that hate to see ya tweets get retweeted onto their tl""""","1"
"RT @EllaFreshh: @bigchawn21: I would break out really fucking bad before school pictures this is my life currently.","1"
"Fuck #school http://t.co/tjYaSB5n81","2"
"RT @YUNGDEEN666: FUCK SCHOOL DAYUM","2"
"I'm so bored but fuck school its more boring.","2"
"Chill. RT @NewRetroGeneral: fuck twitter. fuck people. i hate this shit","2"
"I've only eaten broccoli for almost a week and lost barely anything I fucking hate this","2"
"okay a guy almost kiss me in school fuck","2"
"I fucking hate the dentist ):","2"
"school starts tomorrow and my fucking counselor hasn't switched any of my shit or emailed me back..","2"
"Fuck this school.","2"
"RT @RealFuckChong: Didn't think I'd bum it to school first quarter... oh well.","1"
"Bitch you going be in desk next Tuesday @GXLDEN_LXRD: Ima be trapping next Tuesday fuck school","2"
"RT @SamanthaSnively: I hate people with negative attitudes. Cheer the fuck up.","1"
"RT @lisadeprimaa: @Harry_Styles I take it back when I flipped u off I really meant it bc right now I fucking hate you","2"
"RT @FuckYurTweetz: hate autocorrect but don't wanna remove it","1"
"My sleep schedule is so fucked up lol so not ready for school in a week. ","1"
"RT @HaydenHogan: They tell us to do projects at school that insist on us havin to research shit, but literally about every fuckin site is b","2"
"damn fuck school man","2"
"school's next weeknonononofucking n o","2"
"Once Joni left i said fuck school","2"
"@BeauBringhurst oh fuck your gonna hate it! But the gym teacher is so hot","2"
"I fucking hate you.","3"
"Oh and your baby is so fucking ugly. The ugliest I've ever seen that's why you hate me probably cuz Justin is so damn cute and yours isn't","3"
"RT @LovelyMzTeesha: I hate having unfinished business with ppl! Just be honest and upfront with me, lets clear the air and move the fuck on!","2"
"fuck a school","2"
"Ok this school is fucking with me bc my schedule says Room 401...then the other schedule says 107...yet I went to room 405. #Wtf #MindBlown","2"
"Back to working twice a week because of fucking school. I hate short checks smh..","2"
"@derosaalexa I hate to make it more depressing but it's fucking junior year ","2"
"RT @InBiebersArmy: """"Justin hasn't attended any award shows since he got booed at the billboard awards"""" why i fucking hate society","3"
"RT @nathandoyle25: fucking hate it when people put '#false'","2"
"RT @EricaLeonhard: Im not even paying attention to when school starts. Ill probably miss the first day or two and not realize it #nofucksgi","1"
"I hate when motherfuckers try to tell me what to do...","2"
"""""@lasstqueenx3: fuckin hate spanish..""""!!!!!!!!!!!!!!!!","2"
"RT @SPENJAMINFLOCKA: hate when im high and i feel like every motherfucker knows im high and they won't stop staring at me.","2"
"Had to drive by where me and my ex used to hangout all the time after I dropped my sister off at school. I'm fucking sick now. Fml.","2"
"Then another one tryna take all backSaying fuck you, I miss you or I hate you so much Cause girls only say """"hate you"""" to the guys they love","2"
"Yooo fuck school","2"
"I wish people would stop fucking complaining about school going back.","2"
"RT @taylorrnicolee_: Reality sets in, and I fucking hate you.","3"
"Fuck school!","2"
"@Little_Baldwin: @Caramel_Girl87 so you get more money and less days! Fuck you lol! Yeahhhh boiiiiiiii don't hate sis ","2"
"RT @JeanJackMeye: Aawwwww Lorrdddd fuck school","2"
"@___tmv: 8 classes and don't get out until 4:30 what.the.fuck. Damnnn ","2"
"Just thinking about school starting stresses me the fuck out","1"
"Fuck, I hope my best friend gets to school by E Track or Advisory.....","2"
"Congrats for the win, yay fuck jiwa tetap CW lah i hate you soo much, @summereyesx ! Haahahahaha.","1"
"Fucking hate rumours that clearly arnt true!!","2"
"At school bored as fuck","2"
"Bet you hate it like detention mutha fucka - @asvpxrocky","3"
"RT @BLastomirsky: @britneywhiite: for everyone that is photogenic or their id looks good fuck you. I hate you.","3"
"#4fuckingdays I just wanna be at school already away from mtl","1"
"ew i fucking hate you","2"
"I FUCKING HATE WASPS THE USELESS WINGED TWATS","2"
"I AM PROUD TO SAY FUCK YOU TAYWHORE SWIFT! I HAVE A LOT OF REASONS TO HATE ON YOU! BITCH! AND GET THE FUCK OVER HARRY ITS BEEN 7 MONTHS :)","3"
"aw now i now almost 5 people blocked me and people in real life hate me how hard can i fuck my life","2"
"other than getting to see everyone again, school can fuck right off","2"
"I really hate that your crazy bitch ass is the reason I first heard such a great artist. But fuck it, ain't gonna let that ruin my enjoyment","2"
"So humid outside. Fucking hate it","2"
"RT @dandy_annie: i fucking hate driving and i fucking hate math and that's all my life consists of","2"
"I hate when plans get fucked up!","2"
"Once jojo left i said fuck school","2"
"RT @samuel_hayward7: This is where all our carefree decisions disappear and reality starts to set back in. Fuck you school, fuck you. Good ","2"
"attention if you are going to watch the movie from now to august 30th dont you fuCKING DARE TWEET ABOUT IT BC I HATE SPOILERS","2"
"I FUCKING HATE MY DAY TODAY TBFH THE ONLY GOOD THING THAT HAPPENED WAS MY SWIMMING TRAINING I JUST CANT UGH","2"
"Dude fuck being in school right now.","2"
"RT @tomlindiary: But I hate how harry and louis have girls all around them like no fuck off they're gay","2"
"Fuck being sick the day before school starts ","2"
"RT @_riannax8: ew i fucking hate you","3"
"I fuckin' hate fake friends!!","2"
"white lips pale face fuck school i hate this place","2"
"i literally fucking hate Tuesdays, i have 3 therapy appointments..............","2"
"RT @J_Caruso2: I hope eminem disses kanye in his new album I fucking hate kanye","2"
"RT @MayaRayannn: Saying fuck you, I miss you or I hate you so much Cause girls only say hate you to the guys they love","1"
"RT @assdr0id: You have to have a lot of fucking patience at my school","1"
"I hate the fucking radio that's the worst part in behind the wheel","2"
"Im so fucking irritated. I hate kids i always will.","2"
"I fucking hate that the leaders here act like frat boys sometimes.","2"
"God I feel like shit.... Fucking school tomarrow","2"
"I fucking hate when people don't cover their mouth when they sneeze. like bitch we don't want yo nasty ass germs lingering in the air.","2"
"Fuck there's a crazy accident by the school","2"
"fuck i hate school","2"
"Fuck school ! PERIOD!","2"
"Fuck all this back to school traffic ","2"
"RT @_lisandrea: So fucking sleepy ! Fuck school","2"
"RT @louisoIogy: IT STILL FEELS SO WEIRD TO BE IN COLLEGE LIKE U CAN BE ANYWHERE WITH UR PHONE AND PPL WONT SAY SHIT BC FUCK HIGH SCHOOL","2"
"RT @FuckYurTweetz: hate autocorrect but don't wanna remove it","1"
"Say fuck you if you hate me","2"
"Fuck all these high school essays ","2"
"@griffinmike95 don't u fuckin hate when it's not","2"
"RT @MsTeenian_: """"losing feelings"""" I HATE THESE TWO FUCKING WORDS","2"
"RT @OhMileyBby: @SmilieberID: """"Miley twerks and gets paid. you hate and don't get shit"""" I FUCKING LOVE THIS ","2"
"RT @mbfilipe: One fucking week and were all back in school ","2"
"Shoutout to a fuck nigga that wanna beef cause he full of hate!","3"
"@Arabianbeautyik lmaooo.. I used to turn my radio off and let em fend for theyself.. I HATE that fuckin radio","2"
"fucking HATE my brother sometimes. absolute PRICK.","2"
"RT @ThomasTAndre: @___tmv: 8 classes and don't get out until 4:30 what.the.fuck. Damnnn ","2"
"RT @carlalynnet: Whoever said high school was the best years of your life was a fucking liar.","2"
"All student athletes should get the classes they need. We represent all you motherfuckers . I want my English class .","3"
"SCHOOL'S TOMORROW FUCK FUCK FUCK","3"
"No one called me this morning RT @best_lipsever: Fuck with this school shit i ain't get to talk to my sis @Kinajoi this morning ","2"
"Lol RT @oooshii_im_dope I hate when niggas wear unnecessary accessories like yo fit fly but why the fuck u have one workout glove on","3"
"Hate dealing with this one vendor...I swear I been working on them all fucking morning ","2"
"I legitimately cant see myself living here and going to this fuckin school for much longer therefore I think my Death is quickly approaching","2"
"RT @Owenmcfarlane2: Fucking hate seagull's !!","2"
"RT @serynchang: """"When fourteen year-olds are developing anxiety issues because of school, theres something fucked up with your education s","2"
"RT @RichesNBitches_: Its all about timing.....I must say my timing fucked up.....ever had the right one at the wrong time? I swear I hate t","2"
"@kiara26466: Fuck school you say this maybe 10,000 times during the year","1"
"I hate all motherfuckers, who begrudge me","3"
"I'm so fucking annoyed with the traffic to asu... 45 min and I'm still not at school....","2"
"Fuck this school for the 20th  time  0 period on Wednesdays to...","2"
"I be saying """"Fuck school"""" but still work my ass off for good grades lol.","2"
"@IsabellaaQuinn: if I have my period when school starts I'm not going didn't even think about that.. FUCK","1"
"I kinda miss school . Wait fuck that I just miss my friends .","1"
"The parking garage at deltech is cluster fuck I hate this place so much","2"
"Fuck school","2"
"I had to fax the same thing 3 different times, I fucking hate faxing.","2"
"I HAVE BASKETBALL TRYOUTS THE 2ND DAY OF SCHOOL AND ITS RIGHT AFTER GYM FUCKING KILL ME RIGHT NOW I BETTER MAKE IT","2"
"Come to a conclusion that I fucking hate you.:)","3"
"@KeepCalm_itsNAY ine going fuck it they done pmo. Mess up my whole groove for school..","2"
"I hate online applications so fucking much","2"
"These taste like fucking asshole ok I hate this http://t.co/Nqv2QVWbey","2"
"I hate people who try to plan shit &amp; hype it but have no fucking money. Omg.","2"
"A fuckin hate screaming kids ","2"
"RT @teen_news69: FML: teen struggles to get by in a harsh world""""my chips are so crunchy that i can't hear the tv when i eat them"""" """"i fucki","2"
"@vegasmade_ fuck school my shoe's brandnew (;","2"
"If you pic stitch selfies, i fuckin hate you","3"
"Fuck I hate work. I aint about this life.","2"
"My professor didnt show so i gotta wait til 11:20 for my.next classWtf am i gunna do this fuckin periodI fuckin hate school","2"
"Fuck school.","2"
"I really don't want to go to school. Fuck this","2"
"I fucking hate this new toilet seat!","2"
